"Product.Name","Date.Issued.Updated","Link"
"Risperidone (Risperdal) and Ropinirole (Requip): Medication Errors - Name Confusion 					[ARCHIVED]",2011-06-13,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm258905.htm"
"Saphris (asenapine maleate): Drug Safety Communication: Serious Allergic Reactions 					[ARCHIVED]",2011-09-01,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm270600.htm"
"Selective Serotonin Reuptake Inhibitor (SSRI) Antidepressants: Drug Safety Communication -  Use During Pregnancy and Potential Risk of Persistent Pulmonary Hypertension of the Newborn 					[ARCHIVED]",2011-12-14,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm283696.htm"
"Sprycel (dasatinib): Drug Safety Communication - Risk of Pulmonary Arterial Hypertension 					[ARCHIVED]",2011-10-11,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm275176.htm"
"Tamiflu (oseltamivir phosphate) for Oral Suspension: Label Change-New Concentration (6 mg/mL) 					[ARCHIVED]",2011-07-11,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm262432.htm"
"Terbutaline: Label Change - Warnings Against Use for Treatment of Preterm Labor 					[ARCHIVED]",2011-02-17,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm243843.htm"
"Topamax (topiramate): Recall - Musty Odor 					[ARCHIVED]",2011-04-15,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm251556.htm"
"Topamax (topiramate): Label Change - Risk For Development of Cleft Lip and/or Cleft Palate in Newborns 					[ARCHIVED]",2011-03-04,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm245777.htm"
"Triad Alcohol Prep Pads, Alcohol Swabs, and Alcohol Swabsticks: Recall Due to Potential Microbial Contamination 					[ARCHIVED]",2011-06-08,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm239319.htm"
"Trilipix (fenofibric acid): Drug Safety Communication - Label Change 					[ARCHIVED]",2011-11-09,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm279185.htm"
"Tumor Necrosis Factor-alpha (TNFα) Blockers: Label Change - Boxed Warning Updated for Risk of Infection from Legionella and Listeria 					[ARCHIVED]",2011-09-07,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm270977.htm"
"Tumor Necrosis Factor (TNF) blockers, Azathioprine and/or Mercaptopurine: Update on Reports of Hepatosplenic T-Cell Lymphoma in Adolescents and Young Adults 					[ARCHIVED]",2011-11-04,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm251443.htm"
"Tylenol Extra Strength Caplets, 225 count bottles: Recall - Uncharacteristic Odor 					[ARCHIVED]",2011-06-29,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm261509.htm"
"Tysabri (natalizumab): Update of Healthcare Professional Information 					[ARCHIVED]",2011-04-22,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm199965.htm"
"Unapproved Cough, Cold, Allergy Products: FDA Prompts Removal From Market 					[ARCHIVED]",2011-03-02,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm245279.htm"
"Warfarin Sodium Tablets (Jantoven), 3mg: Recall - Mislabeled Bottles Containing Higher Dosage 					[ARCHIVED]",2011-02-21,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm243850.htm"
"Yervoy (ipilimumab): Risk Evaluation and Mitigation Strategy (REMS) - Severe Immune-Mediated Adverse Reactions 					[ARCHIVED]",2011-04-06,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm249770.htm"
"Valproate Products: Drug Safety Communication - Risk of Impaired Cognitive Development in Children Exposed In Utero (During Pregnancy) 					[ARCHIVED]",2011-06-30,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm261610.htm"
"Vasopressin Injection USP, Multiple Dose Vials: Recall - Sub-Potency 					[ARCHIVED]",2011-08-04,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm266648.htm"
"Victoza (liraglutide [rDNA origin]) Injection: REMS - Risk of Thyroid C-cell Tumors, Acute Pancreatitis 					[ARCHIVED]",2011-06-13,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm258826.htm"
"Xigris [drotrecogin alfa (activated)]: Market Withdrawal - Failure to Show Survival Benefit 					[ARCHIVED]",2011-10-25,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm277143.htm"
"Zocor (simvastatin): Label Change - New Restrictions, Contraindications, and Dose Limitations 					[ARCHIVED]",2011-12-15,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm258384.htm"
"Zofran (ondansetron): Drug Safety Communication - Risk of Abnormal Heart Rhythms 					[ARCHIVED]",2011-09-15,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm272041.htm"
"Zyvox (linezolid): Drug Safety Communication - Serious CNS Reactions Possible When Given to Patients Taking Certain Psychiatric Medications 					[ARCHIVED]",2011-10-21,"http://wayback.archive-it.org/7993/20170111132925/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm265479.htm"
"Actos (pioglitazone): Ongoing Safety Review - Potential Increased Risk of Bladder Cancer",2011-06-15,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm226257.htm"
"Advair Diskus (fluticasone propionate and salmeterol inhalation powder): Stolen Product Warning 					[ARCHIVED]",2010-07-16,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm219416.htm"
"Alli 60 mg capsules (120 count refill kit): Counterfeit Product 					[ARCHIVED]",2010-01-23,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm197862.htm"
"Angiotensin Receptor Blockers (ARBs): Drug Safety Communication - Drug Safety Review Completed 					[ARCHIVED]",2011-06-02,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm219185.htm"
"Anzemet (dolasetron mesylate): Drug Safety Communication - Reports of Abnormal Heart Rhythms 					[ARCHIVED]",2010-12-17,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm237341.htm"
"Arava (leflunomide): Boxed Warning - Risk of Severe Liver Injury 					[ARCHIVED]",2010-07-13,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm218912.htm"
"Aromatase Inhibitors in Products Marketed as Dietary Supplements: Recall 					[ARCHIVED]",2010-10-08,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm226343.htm"
"Arrow Brand Medicated Oil and Embrocation: Consumer Warning, Product Considered Toxic 					[ARCHIVED]",2010-05-28,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm213738.htm"
"Avandia (rosiglitazone): REMS - Risk of Cardiovascular Events 					[ARCHIVED]",2011-11-04,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm226994.htm"
"Avandia (rosiglitazone): Ongoing Review of Cardiovascular Safety 					[ARCHIVED]",2010-02-22,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm201446.htm"
"Avastin (bevacizumab): Process for Removal of Breast Cancer Indication Begun 					[ARCHIVED]",2010-12-16,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm237280.htm"
"Benadryl Extra Strength Itch Stopping Gel: Packaging Changes to Reduce Use Errors 					[ARCHIVED]",2010-05-12,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm211792.htm"
"Benicar (olmesartan): Ongoing Safety Review",2011-04-14,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm215249.htm"
"Bisphosphonates (Osteoporosis Drugs): Label Change - Atypical Fractures Update 					[ARCHIVED]",2010-10-13,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm229244.htm"
"Camolyn eye drops, Fisiolin nasal drops: Voluntary recall due to non-sterility 					[ARCHIVED]",2010-04-07,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm207794.htm"
"Chelation Products: Unapproved Over-the-Counter Drugs - Consumer Warning 					[ARCHIVED]",2010-10-14,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm229454.htm"
"Coumadin 1 mg Tablet Blister Packs: Recall 					[ARCHIVED]",2010-07-14,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm218955.htm"
"Cubicin (daptomycin): Drug Safety Communication -  Risk of  Eosinophilic Pneumonia 					[ARCHIVED]",2010-07-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm220499.htm"
"Dexamethasone Sodium Phosphate Injection, 4 mg/mL, 30 mL Multiple Dose Vial: Recall due to Particulates in Product 					[ARCHIVED]",2010-12-24,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm238104.htm"
"Epogen and Procrit (epoetin alfa): Recall - Particulate Matter in Vials 					[ARCHIVED]",2010-09-24,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm227225.htm"
"Erythropoiesis-Stimulating Agents (ESAs): Procrit, Epogen and Aranesp: Drug Safety Communication 					[ARCHIVED]",2010-02-16,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm200391.htm"
"Evamist (estradiol transdermal spray): Drug Safety Communication - Unintended Exposure of Children and Pets to Topical Estrogen 					[ARCHIVED]",2010-07-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm220548.htm"
"Exjade (deferasirox): Boxed Warning 					[ARCHIVED]",2010-02-18,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm200850.htm"
"Fentanyl Transdermal System: Recall - Potential for Active Ingredient to Release Faster Than Specified 					[ARCHIVED]",2010-11-05,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm230639.htm"
"Gadolinium-based Contrast Agents: Class Labeling Change - Risk of Nephrogenic Systemic Fibrosis 					[ARCHIVED]",2010-09-09,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm225375.htm"
"GnRH Agonists: Label Change - Increased Risk of Diabetes and Cardiovascular Disease (Update) 					[ARCHIVED]",2010-10-20,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm230359.htm"
"GnRH Agonists:  Safety Review of Drug Class Used to Treat Prostate Cancer 					[ARCHIVED]",2010-05-03,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm210576.htm"
"Heparin Sodium (B. Braun): Recall - Trace Contaminant 					[ARCHIVED]",2010-10-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm231739.htm"
"Heparin: Change in Reference Standard 					[ARCHIVED]",2010-04-07,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm184687.htm"
"Hospira Brand Liposyn and Propofol: Recall 					[ARCHIVED]",2010-06-10,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm215033.htm"
"Hyland’s Teething Tablets: Recall - Risk of Harm to Children 					[ARCHIVED]",2010-10-24,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm230764.htm"
"Hylenex recombinant (hyaluronidase human injection): Recall 					[ARCHIVED]",2010-05-26,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm213532.htm"
"Intravenous Medications Manufactured by Claris: Recall due to contamination of products 					[ARCHIVED]",2010-05-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm214034.htm"
"Invirase (saquinavir): Label Change - Risk of Abnormal Heart Rhythm 					[ARCHIVED]",2010-10-21,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm230449.htm"
"Invirase (saquinavir): Ongoing safety review of clinical trial data 					[ARCHIVED]",2010-02-23,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm201563.htm"
"Lamictal (lamotrigine): Label Change - Risk of Aseptic Meningitis 					[ARCHIVED]",2010-08-12,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm222269.htm"
"Lipitor (atorvastatin) 40 mg: Recall Specific Bottles 					[ARCHIVED]",2010-12-23,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm229006.htm"
"Long-Acting Beta-Agonists (LABAs): New Safe Use Requirements 					[ARCHIVED]",2011-04-15,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm201003.htm"
"Maalox Total Relief and Maalox Liquid Products: Medication Use Errors 					[ARCHIVED]",2010-02-17,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm200672.htm"
"McNeil Consumer Healthcare Over-the-Counter Infants’ and Children’s Products: Recall 					[ARCHIVED]",2010-04-30,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm210442.htm"
"McNeil Consumer Healthcare Over-The-Counter Products: Recall 					[ARCHIVED]",2010-07-08,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm197740.htm"
"Meridia (sibutramine): Market Withdrawal Due to Risk of Serious Cardiovascular Events 					[ARCHIVED]",2010-10-08,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm228830.htm"
"Meridia (sibutramine hydrochloride): Follow-Up to an Early Communication about an Ongoing Safety Review 					[ARCHIVED]",2010-01-21,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm198221.htm"
"Methotrexate Injection, 50mg/2mL and 250mg/10mL Vials: Recall - Presence of Glass Particulates 					[ARCHIVED]",2010-10-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm231614.htm"
"Metronidazole injection 500 mg / 100 ml: Voluntary recall due to non-sterility 					[ARCHIVED]",2010-05-17,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm212311.htm"
"Midodrine hydrochloride: FDA Proposes Withdrawal of Low Blood Pressure Drug 					[ARCHIVED]",2010-08-16,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm222640.htm"
"Mylotarg (gemtuzumab ozogamicin): Market Withdrawal 					[ARCHIVED]",2010-06-21,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm216458.htm"
"Needleless Pre-filled Glass Syringes: Stakeholder Advisory - Compatibility Problems with Needleless Intravenous Access Systems 					[ARCHIVED]",2011-05-06,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm234219.htm"
"NeoProfen (ibuprofen lysine) Injection: Recall and Shortage - Risk of Particulate Matter 					[ARCHIVED]",2010-08-02,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm220798.htm"
"Nimodipine Oral Capsules: Medication Errors - IV Administration May Result in Death, Serious Harms 					[ARCHIVED]",2010-08-02,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm220840.htm"
"Oral Bisphosphonates: Ongoing Safety Review of Atypical Subtrochanteric Femur Fractures 					[ARCHIVED]",2010-03-11,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm204127.htm"
"Orlistat (marketed as Alli and Xenical): Labeling Change 					[ARCHIVED]",2010-05-26,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm213448.htm"
"PediaCare Children's Products [Blacksmith Brand]: Recall of four products 					[ARCHIVED]",2010-05-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm214036.htm"
"Plavix (clopidogrel): Reduced effectiveness in patients who are poor metabolizers of the drug 					[ARCHIVED]",2010-03-12,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm204256.htm"
"Promacta (eltrombopag):  Portal Venous System Thromboses in Study of Patients With Chronic Liver Disease 					[ARCHIVED]",2010-05-12,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm211796.htm"
"Propoxyphene: Withdrawal - Risk of Cardiac Toxicity 					[ARCHIVED]",2010-11-19,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm234389.htm"
"Propylthiouracil 					[ARCHIVED]",2010-04-21,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm164162.htm"
"Proton Pump Inhibitors (PPI): Class Labeling Change",2010-05-25,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm213321.htm"
"Qualaquin (quinine sulfate): New Risk Evaluation and Mitigation Strategy - Risk of serious hematological reactions",2010-08-04,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm218424.htm"
"Rapamune (sirolimus): Drug Monitoring Recommendations",2010-01-11,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm197059.htm"
"Recombinant Human Growth Hormone (somatropin): Ongoing Safety Review - Possible Increased Risk of Death",2011-08-04,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm237969.htm"
"Reese Pharmaceutical Company OTC Products: Recall -  Mislabeled Guaifenesin Tablets 					[ARCHIVED]",2010-12-13,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm236593.htm"
"Rolaids Extra Strength Softchews, Rolaids Extra Strength plus Gas Softchews, Rolaids Multi-Symptom plus Anti-Gas Softchews: Recall - Foreign Materials in Products 					[ARCHIVED]",2010-12-14,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm236907.htm"
"Sodium Bicarbonate Injection, USP, 7.5% and 8.4%, 50 mL Single Dose Vials  - Recall Due to Particulates in Some Vials 					[ARCHIVED]",2010-12-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm238323.htm"
"Stalevo (entacapone/carbidopa/levodopa): Ongoing Safety Review 					[ARCHIVED]",2010-03-31,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm206934.htm"
"Stalevo(carbidopa/levodopa and entacapone): Ongoing Safety Review: Possible increased cardiovascular risk 					[ARCHIVED]",2010-08-20,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm223423.htm"
"Tamiflu: Counterfeit Product Sold on Internet 					[ARCHIVED]",2010-06-17,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm216183.htm"
"Tessalon (benzonatate): Drug Safety Communication - Potential for Accidental Ingestion by Children 					[ARCHIVED]",2010-12-14,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm236928.htm"
"Tygacil (tigecycline): Label Change - Increased Mortality Risk 					[ARCHIVED]",2010-09-01,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm224626.htm"
"Tylenol 8 Hour Caplets 50 Count: Recall 					[ARCHIVED]",2010-10-19,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm230218.htm"
"Tysabri (natalizumab): Update of Healthcare Professional Information 					[ARCHIVED]",2011-04-22,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm199965.htm"
"Ultram (tramadol hydrochloride), Ultracet (tramadol hydrochloride/acetaminophen): Label Change 					[ARCHIVED]",2010-05-25,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm213264.htm"
"Valcyte (valganciclovir hydrochloride) Label Change: Possible overdose in pediatric patients 					[ARCHIVED]",2010-09-15,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm225888.htm"
"Velcade (bortezomib): Starting Dose Adjustments for Patients with Hepatic Impairment 					[ARCHIVED]",2010-01-26,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm198424.htm"
"Videx/Videx EC (didanosine): Labeling Revision - Risk of Non-Cirrhotic Portal Hypertension 					[ARCHIVED]",2010-01-29,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm199343.htm"
"Vivitrol (naltrexone for extended-release injectable suspension): Medication Guide Required for Patients 					[ARCHIVED]",2010-05-04,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm210755.htm"
"Zocor (simvastatin): increased risk of muscle injury with high doses 					[ARCHIVED]",2010-03-19,"http://wayback.archive-it.org/7993/20170111132935/http://www.fda.gov/Safety/MedWatch/SafetyInformation/SafetyAlertsforHumanMedicalProducts/ucm205404.htm"
